Input_File,Run_ID,e,r,sampleout,samples,Outcome,Sampling_Case,Success_Prob,Solutions_Found,ApproxMC_Time,Sampling_Time,Avg_Sample_Time,CPU_Time,Wall_Time,Space_MB,Result_Code,Directory_Ref
or-50-5-7-UC-30.cnf.gz.no_w.cnf,8761,0.3,1.1,sampleout,100,Success,Ideal,0.0000,0,0.0100,,N/A,0.0,0.02,0.0,0,or-50-5-7-UC-30.cnf.gz.no_w.cnf_r_1.1_e_0.3_samples_100_sampleout_sampleout_Run8761
or-50-5-7-UC-30.cnf.gz.no_w.cnf,8762,0.3,1.2,sampleout,100,Success,Non-Ideal,0.0000,0,0.0100,0.1700,N/A,0.2,0.5,6.0,0,or-50-5-7-UC-30.cnf.gz.no_w.cnf_r_1.2_e_0.3_samples_100_sampleout_sampleout_Run8762
or-50-5-7-UC-30.cnf.gz.no_w.cnf,8763,0.3,1.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0100,0.0900,N/A,0.1,0.19,0.0,0,or-50-5-7-UC-30.cnf.gz.no_w.cnf_r_1.3_e_0.3_samples_100_sampleout_sampleout_Run8763
or-50-5-7-UC-30.cnf.gz.no_w.cnf,8764,0.3,1.4,sampleout,100,Success,Non-Ideal,0.0000,0,,0.1000,N/A,0.11,0.29,0.0,0,or-50-5-7-UC-30.cnf.gz.no_w.cnf_r_1.4_e_0.3_samples_100_sampleout_sampleout_Run8764
or-50-5-7-UC-30.cnf.gz.no_w.cnf,8765,0.3,1.5,sampleout,100,Success,Non-Ideal,0.0000,0,0.0100,0.1400,N/A,0.11,0.2,6.0,0,or-50-5-7-UC-30.cnf.gz.no_w.cnf_r_1.5_e_0.3_samples_100_sampleout_sampleout_Run8765
or-50-5-7-UC-30.cnf.gz.no_w.cnf,8766,0.3,1.6,sampleout,100,Success,Non-Ideal,0.0000,0,0.0100,0.0700,N/A,0.0,0.09,0.0,0,or-50-5-7-UC-30.cnf.gz.no_w.cnf_r_1.6_e_0.3_samples_100_sampleout_sampleout_Run8766
or-50-5-7-UC-40.cnf.gz.no_w.cnf,8767,0.3,1.1,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,or-50-5-7-UC-40.cnf.gz.no_w.cnf_r_1.1_e_0.3_samples_100_sampleout_sampleout_Run8767
or-50-5-7-UC-40.cnf.gz.no_w.cnf,8768,0.3,1.2,sampleout,100,Success,Non-Ideal,0.0000,0,,0.1200,N/A,0.15,0.48,0.0,0,or-50-5-7-UC-40.cnf.gz.no_w.cnf_r_1.2_e_0.3_samples_100_sampleout_sampleout_Run8768
or-50-5-7-UC-40.cnf.gz.no_w.cnf,8769,0.3,1.3,sampleout,100,Success,Non-Ideal,0.0000,0,,0.1100,N/A,0.13,0.4,0.0,0,or-50-5-7-UC-40.cnf.gz.no_w.cnf_r_1.3_e_0.3_samples_100_sampleout_sampleout_Run8769
or-50-5-7-UC-40.cnf.gz.no_w.cnf,8770,0.3,1.4,sampleout,100,Success,Non-Ideal,0.0000,0,,0.0900,N/A,0.1,0.29,0.0,0,or-50-5-7-UC-40.cnf.gz.no_w.cnf_r_1.4_e_0.3_samples_100_sampleout_sampleout_Run8770
or-50-5-7-UC-40.cnf.gz.no_w.cnf,8771,0.3,1.5,sampleout,100,Success,Non-Ideal,0.0000,0,,0.1300,N/A,0.12,0.2,6.0,0,or-50-5-7-UC-40.cnf.gz.no_w.cnf_r_1.5_e_0.3_samples_100_sampleout_sampleout_Run8771
or-50-5-7-UC-40.cnf.gz.no_w.cnf,8772,0.3,1.6,sampleout,100,Success,Non-Ideal,0.0000,0,,0.0800,N/A,0.0,0.1,0.0,0,or-50-5-7-UC-40.cnf.gz.no_w.cnf_r_1.6_e_0.3_samples_100_sampleout_sampleout_Run8772
or-50-5-7.cnf.gz.no_w.cnf,8773,0.3,1.1,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,or-50-5-7.cnf.gz.no_w.cnf_r_1.1_e_0.3_samples_100_sampleout_sampleout_Run8773
or-50-5-7.cnf.gz.no_w.cnf,8774,0.3,1.2,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.02,0.0,0,or-50-5-7.cnf.gz.no_w.cnf_r_1.2_e_0.3_samples_100_sampleout_sampleout_Run8774
or-50-5-7.cnf.gz.no_w.cnf,8775,0.3,1.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,or-50-5-7.cnf.gz.no_w.cnf_r_1.3_e_0.3_samples_100_sampleout_sampleout_Run8775
or-50-5-7.cnf.gz.no_w.cnf,8776,0.3,1.4,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,or-50-5-7.cnf.gz.no_w.cnf_r_1.4_e_0.3_samples_100_sampleout_sampleout_Run8776
or-50-5-7.cnf.gz.no_w.cnf,8777,0.3,1.5,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,or-50-5-7.cnf.gz.no_w.cnf_r_1.5_e_0.3_samples_100_sampleout_sampleout_Run8777
or-50-5-7.cnf.gz.no_w.cnf,8778,0.3,1.6,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,or-50-5-7.cnf.gz.no_w.cnf_r_1.6_e_0.3_samples_100_sampleout_sampleout_Run8778
or-50-5-8-UC-10.cnf.gz.no_w.cnf,8779,0.3,1.1,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,or-50-5-8-UC-10.cnf.gz.no_w.cnf_r_1.1_e_0.3_samples_100_sampleout_sampleout_Run8779
or-50-5-8-UC-10.cnf.gz.no_w.cnf,8780,0.3,1.2,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,or-50-5-8-UC-10.cnf.gz.no_w.cnf_r_1.2_e_0.3_samples_100_sampleout_sampleout_Run8780
or-50-5-8-UC-10.cnf.gz.no_w.cnf,8781,0.3,1.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,or-50-5-8-UC-10.cnf.gz.no_w.cnf_r_1.3_e_0.3_samples_100_sampleout_sampleout_Run8781
or-50-5-8-UC-10.cnf.gz.no_w.cnf,8782,0.3,1.4,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,or-50-5-8-UC-10.cnf.gz.no_w.cnf_r_1.4_e_0.3_samples_100_sampleout_sampleout_Run8782
or-50-5-8-UC-10.cnf.gz.no_w.cnf,8783,0.3,1.5,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.03,0.0,0,or-50-5-8-UC-10.cnf.gz.no_w.cnf_r_1.5_e_0.3_samples_100_sampleout_sampleout_Run8783
or-50-5-8-UC-10.cnf.gz.no_w.cnf,8784,0.3,1.6,sampleout,100,Success,Non-Ideal,0.0000,0,,0.0200,N/A,0.0,0.04,0.0,0,or-50-5-8-UC-10.cnf.gz.no_w.cnf_r_1.6_e_0.3_samples_100_sampleout_sampleout_Run8784
or-50-5-8-UC-20.cnf.gz.no_w.cnf,8785,0.3,1.1,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,or-50-5-8-UC-20.cnf.gz.no_w.cnf_r_1.1_e_0.3_samples_100_sampleout_sampleout_Run8785
or-50-5-8-UC-20.cnf.gz.no_w.cnf,8786,0.3,1.2,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,or-50-5-8-UC-20.cnf.gz.no_w.cnf_r_1.2_e_0.3_samples_100_sampleout_sampleout_Run8786
or-50-5-8-UC-20.cnf.gz.no_w.cnf,8787,0.3,1.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,or-50-5-8-UC-20.cnf.gz.no_w.cnf_r_1.3_e_0.3_samples_100_sampleout_sampleout_Run8787
or-50-5-8-UC-20.cnf.gz.no_w.cnf,8788,0.3,1.4,sampleout,100,Success,Non-Ideal,0.0000,0,,0.0300,N/A,0.0,0.05,0.0,0,or-50-5-8-UC-20.cnf.gz.no_w.cnf_r_1.4_e_0.3_samples_100_sampleout_sampleout_Run8788
or-50-5-8-UC-20.cnf.gz.no_w.cnf,8789,0.3,1.5,sampleout,100,Success,Non-Ideal,0.0000,0,,0.0500,N/A,0.0,0.08,0.0,0,or-50-5-8-UC-20.cnf.gz.no_w.cnf_r_1.5_e_0.3_samples_100_sampleout_sampleout_Run8789
or-50-5-8-UC-20.cnf.gz.no_w.cnf,8790,0.3,1.6,sampleout,100,Success,Non-Ideal,0.0000,0,,0.0300,N/A,0.0,0.05,0.0,0,or-50-5-8-UC-20.cnf.gz.no_w.cnf_r_1.6_e_0.3_samples_100_sampleout_sampleout_Run8790
or-50-5-8-UC-30.cnf.gz.no_w.cnf,8791,0.3,1.1,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,or-50-5-8-UC-30.cnf.gz.no_w.cnf_r_1.1_e_0.3_samples_100_sampleout_sampleout_Run8791
or-50-5-8-UC-30.cnf.gz.no_w.cnf,8792,0.3,1.2,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,or-50-5-8-UC-30.cnf.gz.no_w.cnf_r_1.2_e_0.3_samples_100_sampleout_sampleout_Run8792
or-50-5-8-UC-30.cnf.gz.no_w.cnf,8793,0.3,1.3,sampleout,100,Success,Non-Ideal,0.0000,0,,0.0500,N/A,0.0,0.09,0.0,0,or-50-5-8-UC-30.cnf.gz.no_w.cnf_r_1.3_e_0.3_samples_100_sampleout_sampleout_Run8793
or-50-5-8-UC-30.cnf.gz.no_w.cnf,8794,0.3,1.4,sampleout,100,Success,Non-Ideal,0.0000,0,,0.0600,N/A,0.0,0.09,0.0,0,or-50-5-8-UC-30.cnf.gz.no_w.cnf_r_1.4_e_0.3_samples_100_sampleout_sampleout_Run8794
or-50-5-8-UC-30.cnf.gz.no_w.cnf,8795,0.3,1.5,sampleout,100,Success,Non-Ideal,0.0000,0,,0.0300,N/A,0.0,0.04,0.0,0,or-50-5-8-UC-30.cnf.gz.no_w.cnf_r_1.5_e_0.3_samples_100_sampleout_sampleout_Run8795
or-50-5-8-UC-30.cnf.gz.no_w.cnf,8796,0.3,1.6,sampleout,100,Success,Non-Ideal,0.0000,0,,0.0600,N/A,0.0,0.08,0.0,0,or-50-5-8-UC-30.cnf.gz.no_w.cnf_r_1.6_e_0.3_samples_100_sampleout_sampleout_Run8796
or-50-5-8-UC-40.cnf.gz.no_w.cnf,8797,0.3,1.1,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.02,0.0,0,or-50-5-8-UC-40.cnf.gz.no_w.cnf_r_1.1_e_0.3_samples_100_sampleout_sampleout_Run8797
or-50-5-8-UC-40.cnf.gz.no_w.cnf,8798,0.3,1.2,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.02,0.0,0,or-50-5-8-UC-40.cnf.gz.no_w.cnf_r_1.2_e_0.3_samples_100_sampleout_sampleout_Run8798
or-50-5-8-UC-40.cnf.gz.no_w.cnf,8799,0.3,1.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,or-50-5-8-UC-40.cnf.gz.no_w.cnf_r_1.3_e_0.3_samples_100_sampleout_sampleout_Run8799
or-50-5-8-UC-40.cnf.gz.no_w.cnf,8800,0.3,1.4,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,or-50-5-8-UC-40.cnf.gz.no_w.cnf_r_1.4_e_0.3_samples_100_sampleout_sampleout_Run8800
or-50-5-8-UC-40.cnf.gz.no_w.cnf,8801,0.3,1.5,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,or-50-5-8-UC-40.cnf.gz.no_w.cnf_r_1.5_e_0.3_samples_100_sampleout_sampleout_Run8801
or-50-5-8-UC-40.cnf.gz.no_w.cnf,8802,0.3,1.6,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,or-50-5-8-UC-40.cnf.gz.no_w.cnf_r_1.6_e_0.3_samples_100_sampleout_sampleout_Run8802
or-50-5-8.cnf.gz.no_w.cnf,8803,0.3,1.1,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,or-50-5-8.cnf.gz.no_w.cnf_r_1.1_e_0.3_samples_100_sampleout_sampleout_Run8803
or-50-5-8.cnf.gz.no_w.cnf,8804,0.3,1.2,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,or-50-5-8.cnf.gz.no_w.cnf_r_1.2_e_0.3_samples_100_sampleout_sampleout_Run8804
or-50-5-8.cnf.gz.no_w.cnf,8805,0.3,1.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,or-50-5-8.cnf.gz.no_w.cnf_r_1.3_e_0.3_samples_100_sampleout_sampleout_Run8805
or-50-5-8.cnf.gz.no_w.cnf,8806,0.3,1.4,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.03,0.0,0,or-50-5-8.cnf.gz.no_w.cnf_r_1.4_e_0.3_samples_100_sampleout_sampleout_Run8806
or-50-5-8.cnf.gz.no_w.cnf,8807,0.3,1.5,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,or-50-5-8.cnf.gz.no_w.cnf_r_1.5_e_0.3_samples_100_sampleout_sampleout_Run8807
or-50-5-8.cnf.gz.no_w.cnf,8808,0.3,1.6,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,or-50-5-8.cnf.gz.no_w.cnf_r_1.6_e_0.3_samples_100_sampleout_sampleout_Run8808
or-50-5-9-UC-10.cnf.gz.no_w.cnf,8809,0.3,1.1,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.02,0.0,0,or-50-5-9-UC-10.cnf.gz.no_w.cnf_r_1.1_e_0.3_samples_100_sampleout_sampleout_Run8809
or-50-5-9-UC-10.cnf.gz.no_w.cnf,8810,0.3,1.2,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,or-50-5-9-UC-10.cnf.gz.no_w.cnf_r_1.2_e_0.3_samples_100_sampleout_sampleout_Run8810
or-50-5-9-UC-10.cnf.gz.no_w.cnf,8811,0.3,1.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,or-50-5-9-UC-10.cnf.gz.no_w.cnf_r_1.3_e_0.3_samples_100_sampleout_sampleout_Run8811
or-50-5-9-UC-10.cnf.gz.no_w.cnf,8812,0.3,1.4,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,or-50-5-9-UC-10.cnf.gz.no_w.cnf_r_1.4_e_0.3_samples_100_sampleout_sampleout_Run8812
or-50-5-9-UC-10.cnf.gz.no_w.cnf,8813,0.3,1.5,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,or-50-5-9-UC-10.cnf.gz.no_w.cnf_r_1.5_e_0.3_samples_100_sampleout_sampleout_Run8813
or-50-5-9-UC-10.cnf.gz.no_w.cnf,8814,0.3,1.6,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,or-50-5-9-UC-10.cnf.gz.no_w.cnf_r_1.6_e_0.3_samples_100_sampleout_sampleout_Run8814
or-50-5-9-UC-20.cnf.gz.no_w.cnf,8815,0.3,1.1,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,or-50-5-9-UC-20.cnf.gz.no_w.cnf_r_1.1_e_0.3_samples_100_sampleout_sampleout_Run8815
or-50-5-9-UC-20.cnf.gz.no_w.cnf,8816,0.3,1.2,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,or-50-5-9-UC-20.cnf.gz.no_w.cnf_r_1.2_e_0.3_samples_100_sampleout_sampleout_Run8816
or-50-5-9-UC-20.cnf.gz.no_w.cnf,8817,0.3,1.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,or-50-5-9-UC-20.cnf.gz.no_w.cnf_r_1.3_e_0.3_samples_100_sampleout_sampleout_Run8817
or-50-5-9-UC-20.cnf.gz.no_w.cnf,8818,0.3,1.4,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.02,0.0,0,or-50-5-9-UC-20.cnf.gz.no_w.cnf_r_1.4_e_0.3_samples_100_sampleout_sampleout_Run8818
or-50-5-9-UC-20.cnf.gz.no_w.cnf,8819,0.3,1.5,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,or-50-5-9-UC-20.cnf.gz.no_w.cnf_r_1.5_e_0.3_samples_100_sampleout_sampleout_Run8819
or-50-5-9-UC-20.cnf.gz.no_w.cnf,8820,0.3,1.6,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,or-50-5-9-UC-20.cnf.gz.no_w.cnf_r_1.6_e_0.3_samples_100_sampleout_sampleout_Run8820
or-50-5-9-UC-30.cnf.gz.no_w.cnf,8821,0.3,1.1,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,or-50-5-9-UC-30.cnf.gz.no_w.cnf_r_1.1_e_0.3_samples_100_sampleout_sampleout_Run8821
or-50-5-9-UC-30.cnf.gz.no_w.cnf,8822,0.3,1.2,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,or-50-5-9-UC-30.cnf.gz.no_w.cnf_r_1.2_e_0.3_samples_100_sampleout_sampleout_Run8822
or-50-5-9-UC-30.cnf.gz.no_w.cnf,8823,0.3,1.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,or-50-5-9-UC-30.cnf.gz.no_w.cnf_r_1.3_e_0.3_samples_100_sampleout_sampleout_Run8823
or-50-5-9-UC-30.cnf.gz.no_w.cnf,8824,0.3,1.4,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,or-50-5-9-UC-30.cnf.gz.no_w.cnf_r_1.4_e_0.3_samples_100_sampleout_sampleout_Run8824
or-50-5-9-UC-30.cnf.gz.no_w.cnf,8825,0.3,1.5,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,or-50-5-9-UC-30.cnf.gz.no_w.cnf_r_1.5_e_0.3_samples_100_sampleout_sampleout_Run8825
or-50-5-9-UC-30.cnf.gz.no_w.cnf,8826,0.3,1.6,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,or-50-5-9-UC-30.cnf.gz.no_w.cnf_r_1.6_e_0.3_samples_100_sampleout_sampleout_Run8826
or-50-5-9-UC-40.cnf.gz.no_w.cnf,8827,0.3,1.1,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,or-50-5-9-UC-40.cnf.gz.no_w.cnf_r_1.1_e_0.3_samples_100_sampleout_sampleout_Run8827
or-50-5-9-UC-40.cnf.gz.no_w.cnf,8828,0.3,1.2,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,or-50-5-9-UC-40.cnf.gz.no_w.cnf_r_1.2_e_0.3_samples_100_sampleout_sampleout_Run8828
or-50-5-9-UC-40.cnf.gz.no_w.cnf,8829,0.3,1.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.02,0.0,0,or-50-5-9-UC-40.cnf.gz.no_w.cnf_r_1.3_e_0.3_samples_100_sampleout_sampleout_Run8829
or-50-5-9-UC-40.cnf.gz.no_w.cnf,8830,0.3,1.4,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,or-50-5-9-UC-40.cnf.gz.no_w.cnf_r_1.4_e_0.3_samples_100_sampleout_sampleout_Run8830
or-50-5-9-UC-40.cnf.gz.no_w.cnf,8831,0.3,1.5,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,or-50-5-9-UC-40.cnf.gz.no_w.cnf_r_1.5_e_0.3_samples_100_sampleout_sampleout_Run8831
or-50-5-9-UC-40.cnf.gz.no_w.cnf,8832,0.3,1.6,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,or-50-5-9-UC-40.cnf.gz.no_w.cnf_r_1.6_e_0.3_samples_100_sampleout_sampleout_Run8832
or-50-5-9.cnf.gz.no_w.cnf,8833,0.3,1.1,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,or-50-5-9.cnf.gz.no_w.cnf_r_1.1_e_0.3_samples_100_sampleout_sampleout_Run8833
or-50-5-9.cnf.gz.no_w.cnf,8834,0.3,1.2,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.05,0.0,0,or-50-5-9.cnf.gz.no_w.cnf_r_1.2_e_0.3_samples_100_sampleout_sampleout_Run8834
or-50-5-9.cnf.gz.no_w.cnf,8835,0.3,1.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,or-50-5-9.cnf.gz.no_w.cnf_r_1.3_e_0.3_samples_100_sampleout_sampleout_Run8835
or-50-5-9.cnf.gz.no_w.cnf,8836,0.3,1.4,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,or-50-5-9.cnf.gz.no_w.cnf_r_1.4_e_0.3_samples_100_sampleout_sampleout_Run8836
or-50-5-9.cnf.gz.no_w.cnf,8837,0.3,1.5,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,or-50-5-9.cnf.gz.no_w.cnf_r_1.5_e_0.3_samples_100_sampleout_sampleout_Run8837
or-50-5-9.cnf.gz.no_w.cnf,8838,0.3,1.6,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,or-50-5-9.cnf.gz.no_w.cnf_r_1.6_e_0.3_samples_100_sampleout_sampleout_Run8838
or-60-10-1-UC-10.cnf.gz.no_w.cnf,8839,0.3,1.1,sampleout,100,Success,Ideal,0.0000,0,0.0100,,N/A,0.0,0.01,0.0,0,or-60-10-1-UC-10.cnf.gz.no_w.cnf_r_1.1_e_0.3_samples_100_sampleout_sampleout_Run8839
or-60-10-1-UC-10.cnf.gz.no_w.cnf,8840,0.3,1.2,sampleout,100,Success,Non-Ideal,0.0000,0,,0.1000,N/A,0.1,0.16,6.0,0,or-60-10-1-UC-10.cnf.gz.no_w.cnf_r_1.2_e_0.3_samples_100_sampleout_sampleout_Run8840
or-60-10-1-UC-10.cnf.gz.no_w.cnf,8841,0.3,1.3,sampleout,100,Success,Non-Ideal,0.0000,0,,0.1500,N/A,0.17,0.24,4.0,0,or-60-10-1-UC-10.cnf.gz.no_w.cnf_r_1.3_e_0.3_samples_100_sampleout_sampleout_Run8841
or-60-10-1-UC-10.cnf.gz.no_w.cnf,8842,0.3,1.4,sampleout,100,Success,Non-Ideal,0.0000,0,,0.0700,N/A,0.08,0.15,6.0,0,or-60-10-1-UC-10.cnf.gz.no_w.cnf_r_1.4_e_0.3_samples_100_sampleout_sampleout_Run8842
or-60-10-1-UC-10.cnf.gz.no_w.cnf,8843,0.3,1.5,sampleout,100,Success,Non-Ideal,0.0000,0,,0.0900,N/A,0.1,0.15,0.0,0,or-60-10-1-UC-10.cnf.gz.no_w.cnf_r_1.5_e_0.3_samples_100_sampleout_sampleout_Run8843
or-60-10-1-UC-10.cnf.gz.no_w.cnf,8844,0.3,1.6,sampleout,100,Success,Non-Ideal,0.0000,0,,0.1400,N/A,0.11,0.2,6.0,0,or-60-10-1-UC-10.cnf.gz.no_w.cnf_r_1.6_e_0.3_samples_100_sampleout_sampleout_Run8844
or-60-10-1-UC-20.cnf.gz.no_w.cnf,8845,0.3,1.1,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.04,0.0,0,or-60-10-1-UC-20.cnf.gz.no_w.cnf_r_1.1_e_0.3_samples_100_sampleout_sampleout_Run8845
or-60-10-1-UC-20.cnf.gz.no_w.cnf,8846,0.3,1.2,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,or-60-10-1-UC-20.cnf.gz.no_w.cnf_r_1.2_e_0.3_samples_100_sampleout_sampleout_Run8846
or-60-10-1-UC-20.cnf.gz.no_w.cnf,8847,0.3,1.3,sampleout,100,Success,Non-Ideal,0.0000,0,,0.0900,N/A,0.0,0.11,0.0,0,or-60-10-1-UC-20.cnf.gz.no_w.cnf_r_1.3_e_0.3_samples_100_sampleout_sampleout_Run8847
or-60-10-1-UC-20.cnf.gz.no_w.cnf,8848,0.3,1.4,sampleout,100,Success,Non-Ideal,0.0000,0,,0.0300,N/A,0.0,0.05,0.0,0,or-60-10-1-UC-20.cnf.gz.no_w.cnf_r_1.4_e_0.3_samples_100_sampleout_sampleout_Run8848
or-60-10-1-UC-20.cnf.gz.no_w.cnf,8849,0.3,1.5,sampleout,100,Success,Non-Ideal,0.0000,0,,0.0800,N/A,0.0,0.09,0.0,0,or-60-10-1-UC-20.cnf.gz.no_w.cnf_r_1.5_e_0.3_samples_100_sampleout_sampleout_Run8849
or-60-10-1-UC-20.cnf.gz.no_w.cnf,8850,0.3,1.6,sampleout,100,Success,Non-Ideal,0.0000,0,,0.1100,N/A,0.12,2549.31,0.0,0,or-60-10-1-UC-20.cnf.gz.no_w.cnf_r_1.6_e_0.3_samples_100_sampleout_sampleout_Run8850
or-60-10-1-UC-30.cnf.gz.no_w.cnf,8851,0.3,1.1,sampleout,100,Success,Non-Ideal,0.0000,0,0.0100,1.0500,N/A,1.15,2555.6,14.0,0,or-60-10-1-UC-30.cnf.gz.no_w.cnf_r_1.1_e_0.3_samples_100_sampleout_sampleout_Run8851
or-60-10-1-UC-30.cnf.gz.no_w.cnf,8852,0.3,1.2,sampleout,100,Success,Non-Ideal,0.0000,0,0.0100,0.5200,N/A,0.57,2556.68,8.0,0,or-60-10-1-UC-30.cnf.gz.no_w.cnf_r_1.2_e_0.3_samples_100_sampleout_sampleout_Run8852
or-60-10-1-UC-30.cnf.gz.no_w.cnf,8853,0.3,1.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0100,0.2500,N/A,0.27,2556.2,0.0,0,or-60-10-1-UC-30.cnf.gz.no_w.cnf_r_1.3_e_0.3_samples_100_sampleout_sampleout_Run8853
or-60-10-1-UC-30.cnf.gz.no_w.cnf,8854,0.3,1.4,sampleout,100,Success,Non-Ideal,0.0000,0,0.0100,0.2000,N/A,0.22,3181.6,0.0,0,or-60-10-1-UC-30.cnf.gz.no_w.cnf_r_1.4_e_0.3_samples_100_sampleout_sampleout_Run8854
or-60-10-1-UC-30.cnf.gz.no_w.cnf,8855,0.3,1.5,sampleout,100,Success,Non-Ideal,0.0000,0,0.0100,0.1100,N/A,0.13,3181.6,0.0,0,or-60-10-1-UC-30.cnf.gz.no_w.cnf_r_1.5_e_0.3_samples_100_sampleout_sampleout_Run8855
or-60-10-1-UC-30.cnf.gz.no_w.cnf,8856,0.3,1.6,sampleout,100,Success,Non-Ideal,0.0000,0,0.0100,0.1800,N/A,0.19,2540.91,0.0,0,or-60-10-1-UC-30.cnf.gz.no_w.cnf_r_1.6_e_0.3_samples_100_sampleout_sampleout_Run8856
or-60-10-1-UC-40.cnf.gz.no_w.cnf,8857,0.3,1.1,sampleout,100,Success,Non-Ideal,0.0000,0,0.0200,1.9000,N/A,2.03,3330.81,20.0,0,or-60-10-1-UC-40.cnf.gz.no_w.cnf_r_1.1_e_0.3_samples_100_sampleout_sampleout_Run8857
