Input_File,Run_ID,e,sampleout,samples,Outcome,Sampling_Case,Success_Prob,Solutions_Found,ApproxMC_Time,Sampling_Time,Avg_Sample_Time,CPU_Time,Wall_Time,Space_MB,Result_Code,Directory_Ref
or-70-10-6-UC-30.cnf.gz.no_w.cnf,1656,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.04,0.0,0,or-70-10-6-UC-30.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1656
or-70-10-6-UC-40.cnf.gz.no_w.cnf,1657,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.02,0.0,0,or-70-10-6-UC-40.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1657
or-70-10-6.cnf.gz.no_w.cnf,1658,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,or-70-10-6.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1658
or-70-10-7-UC-10.cnf.gz.no_w.cnf,1659,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.02,0.0,0,or-70-10-7-UC-10.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1659
or-70-10-7-UC-20.cnf.gz.no_w.cnf,1660,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0100,1.3600,N/A,1.44,1.83,16.0,0,or-70-10-7-UC-20.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1660
or-70-10-7-UC-30.cnf.gz.no_w.cnf,1661,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,,3.4000,N/A,3.46,4.39,24.0,0,or-70-10-7-UC-30.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1661
or-70-10-7-UC-40.cnf.gz.no_w.cnf,1662,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0100,3.3100,N/A,3.39,4.47,24.0,0,or-70-10-7-UC-40.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1662
or-70-10-7.cnf.gz.no_w.cnf,1663,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.02,0.0,0,or-70-10-7.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1663
or-70-10-8-UC-10.cnf.gz.no_w.cnf,1664,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.03,0.0,0,or-70-10-8-UC-10.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1664
or-70-10-8-UC-20.cnf.gz.no_w.cnf,1665,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.03,0.0,0,or-70-10-8-UC-20.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1665
or-70-10-8-UC-30.cnf.gz.no_w.cnf,1666,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.03,0.0,0,or-70-10-8-UC-30.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1666
or-70-10-8-UC-40.cnf.gz.no_w.cnf,1667,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.02,0.0,0,or-70-10-8-UC-40.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1667
or-70-10-8.cnf.gz.no_w.cnf,1668,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.02,0.0,0,or-70-10-8.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1668
or-70-10-9-UC-10.cnf.gz.no_w.cnf,1669,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.08,0.0,0,or-70-10-9-UC-10.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1669
or-70-10-9-UC-20.cnf.gz.no_w.cnf,1670,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,or-70-10-9-UC-20.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1670
or-70-10-9-UC-30.cnf.gz.no_w.cnf,1671,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,,0.7800,N/A,0.87,1.16,16.0,0,or-70-10-9-UC-30.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1671
or-70-10-9-UC-40.cnf.gz.no_w.cnf,1672,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.04,0.0,0,or-70-10-9-UC-40.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1672
or-70-10-9.cnf.gz.no_w.cnf,1673,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.03,0.0,0,or-70-10-9.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1673
or-70-20-1-UC-10.cnf.gz.no_w.cnf,1674,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0100,5.6700,N/A,5.74,7.09,26.0,0,or-70-20-1-UC-10.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1674
or-70-20-1-UC-20.cnf.gz.no_w.cnf,1675,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0100,7.1300,N/A,7.25,8.83,28.0,0,or-70-20-1-UC-20.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1675
or-70-20-1-UC-30.cnf.gz.no_w.cnf,1676,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0200,15.9400,N/A,16.04,19.65,35.0,0,or-70-20-1-UC-30.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1676
or-70-20-1-UC-40.cnf.gz.no_w.cnf,1677,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0100,7.3500,N/A,7.43,9.07,28.0,0,or-70-20-1-UC-40.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1677
or-70-20-1.cnf.gz.no_w.cnf,1678,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.04,0.0,0,or-70-20-1.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1678
or-70-20-10-UC-10.cnf.gz.no_w.cnf,1679,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,,0.4500,N/A,0.5,0.65,10.0,0,or-70-20-10-UC-10.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1679
or-70-20-10-UC-20.cnf.gz.no_w.cnf,1680,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0100,5.7300,N/A,5.85,7.23,28.0,0,or-70-20-10-UC-20.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1680
or-70-20-10-UC-30.cnf.gz.no_w.cnf,1681,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0100,7.7600,N/A,7.88,10.94,27.0,0,or-70-20-10-UC-30.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1681
or-70-20-10-UC-40.cnf.gz.no_w.cnf,1682,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0100,6.0000,N/A,6.14,8.35,28.0,0,or-70-20-10-UC-40.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1682
or-70-20-10.cnf.gz.no_w.cnf,1683,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.03,0.0,0,or-70-20-10.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1683
or-70-20-2-UC-10.cnf.gz.no_w.cnf,1684,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,,1.0900,N/A,1.1,1.5,16.0,0,or-70-20-2-UC-10.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1684
or-70-20-2-UC-20.cnf.gz.no_w.cnf,1685,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0100,9.9500,N/A,10.08,13.05,34.0,0,or-70-20-2-UC-20.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1685
or-70-20-2-UC-30.cnf.gz.no_w.cnf,1686,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0100,6.6600,N/A,6.75,8.49,31.0,0,or-70-20-2-UC-30.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1686
or-70-20-2-UC-40.cnf.gz.no_w.cnf,1687,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0100,6.0000,N/A,6.07,7.3,27.0,0,or-70-20-2-UC-40.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1687
or-70-20-2.cnf.gz.no_w.cnf,1688,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.05,0.0,0,or-70-20-2.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1688
or-70-20-3-UC-10.cnf.gz.no_w.cnf,1689,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0100,4.2400,N/A,4.3,5.38,21.0,0,or-70-20-3-UC-10.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1689
or-70-20-3-UC-20.cnf.gz.no_w.cnf,1690,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0200,7.3100,N/A,7.39,9.08,31.0,0,or-70-20-3-UC-20.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1690
or-70-20-3-UC-30.cnf.gz.no_w.cnf,1691,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0200,22.7100,N/A,22.88,27.85,48.0,0,or-70-20-3-UC-30.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1691
or-70-20-3-UC-40.cnf.gz.no_w.cnf,1692,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0300,21.5400,N/A,21.7,27.28,52.0,0,or-70-20-3-UC-40.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1692
or-70-20-3.cnf.gz.no_w.cnf,1693,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.04,0.0,0,or-70-20-3.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1693
or-70-20-4-UC-10.cnf.gz.no_w.cnf,1694,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0100,2.8200,N/A,2.95,3.88,20.0,0,or-70-20-4-UC-10.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1694
or-70-20-4-UC-20.cnf.gz.no_w.cnf,1695,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0100,6.1000,N/A,6.15,8.0,22.0,0,or-70-20-4-UC-20.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1695
or-70-20-4-UC-30.cnf.gz.no_w.cnf,1696,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0100,2.7400,N/A,2.89,3.68,21.0,0,or-70-20-4-UC-30.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1696
or-70-20-4-UC-40.cnf.gz.no_w.cnf,1697,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0100,3.6400,N/A,3.78,4.86,22.0,0,or-70-20-4-UC-40.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1697
or-70-20-4.cnf.gz.no_w.cnf,1698,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.04,0.0,0,or-70-20-4.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1698
or-70-20-5-UC-10.cnf.gz.no_w.cnf,1699,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0100,3.1900,N/A,3.27,4.16,20.0,0,or-70-20-5-UC-10.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1699
or-70-20-5-UC-20.cnf.gz.no_w.cnf,1700,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0100,4.7200,N/A,4.82,6.13,26.0,0,or-70-20-5-UC-20.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1700
or-70-20-5-UC-30.cnf.gz.no_w.cnf,1701,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0100,5.2500,N/A,5.33,6.79,25.0,0,or-70-20-5-UC-30.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1701
or-70-20-5-UC-40.cnf.gz.no_w.cnf,1702,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0100,7.9500,N/A,8.07,10.26,28.0,0,or-70-20-5-UC-40.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1702
or-70-20-5.cnf.gz.no_w.cnf,1703,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,or-70-20-5.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1703
or-70-20-6-UC-10.cnf.gz.no_w.cnf,1704,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0100,1.3000,N/A,1.39,1.91,16.0,0,or-70-20-6-UC-10.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1704
or-70-20-6-UC-20.cnf.gz.no_w.cnf,1705,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0100,2.2500,N/A,2.36,3.17,20.0,0,or-70-20-6-UC-20.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1705
or-70-20-6-UC-30.cnf.gz.no_w.cnf,1706,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,or-70-20-6-UC-30.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1706
or-70-20-6-UC-40.cnf.gz.no_w.cnf,1707,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.04,0.0,0,or-70-20-6-UC-40.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1707
or-70-20-6.cnf.gz.no_w.cnf,1708,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.03,0.0,0,or-70-20-6.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1708
or-70-20-7-UC-10.cnf.gz.no_w.cnf,1709,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.02,0.0,0,or-70-20-7-UC-10.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1709
or-70-20-7-UC-20.cnf.gz.no_w.cnf,1710,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0100,8.3800,N/A,8.46,10.88,36.0,0,or-70-20-7-UC-20.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1710
or-70-20-7-UC-30.cnf.gz.no_w.cnf,1711,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0200,12.1300,N/A,12.2,15.69,37.0,0,or-70-20-7-UC-30.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1711
or-70-20-7-UC-40.cnf.gz.no_w.cnf,1712,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0200,8.9500,N/A,9.04,11.8,36.0,0,or-70-20-7-UC-40.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1712
or-70-20-7.cnf.gz.no_w.cnf,1713,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.04,0.0,0,or-70-20-7.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1713
or-70-20-8-UC-10.cnf.gz.no_w.cnf,1714,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,,0.4500,N/A,0.48,0.71,10.0,0,or-70-20-8-UC-10.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1714
or-70-20-8-UC-20.cnf.gz.no_w.cnf,1715,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0100,4.4700,N/A,4.59,5.94,27.0,0,or-70-20-8-UC-20.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1715
or-70-20-8-UC-30.cnf.gz.no_w.cnf,1716,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0100,7.5800,N/A,7.65,9.99,28.0,0,or-70-20-8-UC-30.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1716
or-70-20-8-UC-40.cnf.gz.no_w.cnf,1717,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0200,13.9400,N/A,14.13,18.34,42.0,0,or-70-20-8-UC-40.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1717
or-70-20-8.cnf.gz.no_w.cnf,1718,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.06,0.0,0,or-70-20-8.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1718
or-70-20-9-UC-10.cnf.gz.no_w.cnf,1719,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.07,0.0,0,or-70-20-9-UC-10.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1719
or-70-20-9-UC-20.cnf.gz.no_w.cnf,1720,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,,0.5600,N/A,0.6,0.88,10.0,0,or-70-20-9-UC-20.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1720
or-70-20-9-UC-30.cnf.gz.no_w.cnf,1721,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,,0.6400,N/A,0.74,0.93,14.0,0,or-70-20-9-UC-30.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1721
or-70-20-9-UC-40.cnf.gz.no_w.cnf,1722,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,,0.7000,N/A,0.75,0.98,14.0,0,or-70-20-9-UC-40.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1722
or-70-20-9.cnf.gz.no_w.cnf,1723,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.05,0.0,0,or-70-20-9.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1723
or-70-5-1-UC-10.cnf.gz.no_w.cnf,1724,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.02,0.0,0,or-70-5-1-UC-10.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1724
or-70-5-1-UC-20.cnf.gz.no_w.cnf,1725,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.02,0.0,0,or-70-5-1-UC-20.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1725
or-70-5-1-UC-30.cnf.gz.no_w.cnf,1726,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.03,0.0,0,or-70-5-1-UC-30.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1726
or-70-5-1-UC-40.cnf.gz.no_w.cnf,1727,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.04,0.0,0,or-70-5-1-UC-40.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1727
or-70-5-1.cnf.gz.no_w.cnf,1728,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.05,0.0,0,or-70-5-1.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1728
or-70-5-10-UC-10.cnf.gz.no_w.cnf,1729,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,,0.4200,N/A,0.46,0.7,10.0,0,or-70-5-10-UC-10.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1729
or-70-5-10-UC-20.cnf.gz.no_w.cnf,1730,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,or-70-5-10-UC-20.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1730
or-70-5-10-UC-30.cnf.gz.no_w.cnf,1731,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.02,0.0,0,or-70-5-10-UC-30.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1731
or-70-5-10-UC-40.cnf.gz.no_w.cnf,1732,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.06,0.0,0,or-70-5-10-UC-40.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1732
or-70-5-10.cnf.gz.no_w.cnf,1733,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.03,0.0,0,or-70-5-10.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1733
or-70-5-2-UC-10.cnf.gz.no_w.cnf,1734,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.05,0.0,0,or-70-5-2-UC-10.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1734
or-70-5-2-UC-20.cnf.gz.no_w.cnf,1735,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.02,0.0,0,or-70-5-2-UC-20.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1735
or-70-5-2-UC-30.cnf.gz.no_w.cnf,1736,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.04,0.0,0,or-70-5-2-UC-30.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1736
or-70-5-2-UC-40.cnf.gz.no_w.cnf,1737,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.05,0.0,0,or-70-5-2-UC-40.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1737
or-70-5-2.cnf.gz.no_w.cnf,1738,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,or-70-5-2.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1738
or-70-5-3-UC-10.cnf.gz.no_w.cnf,1739,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.04,0.0,0,or-70-5-3-UC-10.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1739
or-70-5-3-UC-20.cnf.gz.no_w.cnf,1740,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.02,0.0,0,or-70-5-3-UC-20.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1740
or-70-5-3-UC-30.cnf.gz.no_w.cnf,1741,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.02,0.0,0,or-70-5-3-UC-30.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1741
or-70-5-3-UC-40.cnf.gz.no_w.cnf,1742,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.04,0.0,0,or-70-5-3-UC-40.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1742
or-70-5-3.cnf.gz.no_w.cnf,1743,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.04,0.0,0,or-70-5-3.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1743
or-70-5-4-UC-10.cnf.gz.no_w.cnf,1744,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.02,0.0,0,or-70-5-4-UC-10.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1744
or-70-5-4-UC-20.cnf.gz.no_w.cnf,1745,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.03,0.0,0,or-70-5-4-UC-20.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1745
or-70-5-4-UC-30.cnf.gz.no_w.cnf,1746,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0100,3.7300,N/A,3.84,5.18,20.0,0,or-70-5-4-UC-30.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1746
or-70-5-4-UC-40.cnf.gz.no_w.cnf,1747,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.04,0.0,0,or-70-5-4-UC-40.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1747
or-70-5-4.cnf.gz.no_w.cnf,1748,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,or-70-5-4.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1748
or-70-5-5-UC-10.cnf.gz.no_w.cnf,1749,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.05,0.0,0,or-70-5-5-UC-10.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1749
or-70-5-5-UC-20.cnf.gz.no_w.cnf,1750,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.05,0.0,0,or-70-5-5-UC-20.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1750
or-70-5-5-UC-30.cnf.gz.no_w.cnf,1751,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.02,0.0,0,or-70-5-5-UC-30.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1751
or-70-5-5-UC-40.cnf.gz.no_w.cnf,1752,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.03,0.0,0,or-70-5-5-UC-40.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1752
or-70-5-5.cnf.gz.no_w.cnf,1753,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.02,0.0,0,or-70-5-5.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1753
or-70-5-6-UC-10.cnf.gz.no_w.cnf,1754,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,or-70-5-6-UC-10.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1754
or-70-5-6-UC-20.cnf.gz.no_w.cnf,1755,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.07,0.0,0,or-70-5-6-UC-20.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1755
or-70-5-6-UC-30.cnf.gz.no_w.cnf,1756,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.04,0.0,0,or-70-5-6-UC-30.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1756
or-70-5-6-UC-40.cnf.gz.no_w.cnf,1757,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,or-70-5-6-UC-40.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1757
or-70-5-6.cnf.gz.no_w.cnf,1758,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.03,0.0,0,or-70-5-6.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1758
or-70-5-7-UC-10.cnf.gz.no_w.cnf,1759,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.05,0.0,0,or-70-5-7-UC-10.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1759
